date,HML,SMB,RMW,CMA,MKT-RF
2024-09-27,0.009763691822837848,0.009435019943819768,-0.004372095764158597,-0.003076678494838045,-0.0006211806580623115
2024-09-30,-0.0013146958760685676,-0.002179735304172928,0.005598221529298024,0.004326074115970678,0.0035422944701453667
2024-10-01,0.008074081858295366,-0.007070655258661778,0.0008576898377448743,-0.006527333350039245,-0.011046762181884467
2024-10-02,-0.0011715688078895268,0.0001684421389507443,-0.004817304542295636,0.005624846795330304,0.0005305930310445524
2024-10-03,0.004393595970509665,-0.0027159113436574078,-0.007974010550474338,0.017350532947721094,-0.005623916432879951
2024-10-04,0.002021829524404683,0.006549621411894782,-0.008423593416362807,-0.0030262382343698804,0.010884642817374033
2024-10-07,0.004858716044714884,0.00023212480508726853,-0.0016857482877839448,0.007650619045170524,-0.009355228091553149
2024-10-08,-0.015523547239041462,-0.009003224338333865,0.0016342756417373635,0.004701157303935168,0.009329788176239346
2024-10-09,-0.002311456698654586,-0.0053421762336087735,0.0037573781582030926,0.0008092452600622524,0.007264403398392198
2024-10-10,-0.0020198648831255394,-0.003360726649405375,-0.0024689237417889888,0.0011945065171197924,-0.0017954146961786893
2024-10-11,0.015008109785704288,0.01645533683443182,-0.012095022322068388,-0.0021564012636455677,0.007107184820583052
2024-10-14,-0.00233698999381641,-0.0010756013853009023,0.0009910301447021842,0.005957726983497448,0.007333047764757126
2024-10-15,0.009114951399041366,0.010449374748152385,0.0014709423561963374,2.0018190164167952e-05,-0.007367033019402031
2024-10-16,0.010037699268370734,0.013774863032167036,-0.007758114172330895,0.006460038714762832,0.005657994519576711
2024-10-17,-0.00012593379250419026,-0.0017190841752166245,0.00366504435113669,0.0024752957330606475,-2.0534067544799374e-05
2024-10-18,-0.0064003342634594805,-0.004197825403507692,-0.005193238690789779,0.004092001488896896,0.0041267836313000055
2024-10-21,-0.01301216165312672,-0.013588817396964986,0.0015120920227273,0.00808685296758795,-0.0027952725850387385
2024-10-22,0.0020365035219600224,-0.0021218809332652017,0.005250052440708808,-0.0057523915216213,-0.0011233358633851102
2024-10-23,0.01366529288041829,0.0010005069124325392,-0.0016085526985715527,-6.594984268083314e-05,-0.009447603751737923
2024-10-24,-0.007389787486952654,-0.000914253644702434,-0.003896635986128734,-0.01233150721003359,0.004936967086619718
2024-10-25,-0.011357750003715833,-0.004347848127206593,0.002644227234716343,-0.005443093407009471,-0.00034387039601756957
2024-10-28,0.009646164632901237,0.016385935969326575,-0.00679384519223746,0.0011924852280387626,0.003995147336602928
2024-10-29,-0.012588860150716641,-0.003715182641435795,0.0021921984243826803,-0.0034389985955526822,0.0014879801077528304
2024-10-30,0.007728323889274134,0.002368541619798386,0.0006097053848154868,-0.006012862914938979,-0.003387639303154648
2024-10-31,0.019946147170210322,0.0009712454389471472,-0.0035954740516287546,0.009169450523434878,-0.01842589904270099
2024-11-01,-0.010662480109175684,0.003967741769386464,-0.0019434591009926795,-0.007985331820312809,0.004703994198174417
2024-11-04,-0.0015302074574310887,0.006204223766684365,-0.0002870591538691052,0.004234519910096465,-0.002199627646847738
2024-11-05,-0.0045162174777627125,0.007741143764821211,-0.007463274329625379,-0.0018424909913492364,0.01375852295705895
2024-11-06,0.027652729100509872,0.030595657544862112,-0.017034444090594958,-0.01668146635366748,0.03000272728048439
2024-11-07,-0.027879227882607122,-0.011195468202541076,0.0047467049710573275,0.0032582942926642016,0.007268823037047088
2024-11-08,-0.0017447615920608037,0.00646456584504226,-0.003093531646348385,-0.005766672268616208,0.004754297670440274
2024-11-11,0.013375171094795923,0.014689193254945573,-0.018535076694190508,-0.013265438736350704,0.0034423311280880435
2024-11-12,-0.0046672020536512124,-0.013845273000127766,0.005234953013632034,0.003796625757248568,-0.003620270350743021
2024-11-13,0.002093624201296187,-0.009108828270089762,0.0018824429002132059,-0.0017235788309463136,-0.000587784200686599
2024-11-14,0.005993251724641583,-0.00655406931868962,0.006367947632047069,0.009337330619756983,-0.006821876021062759
2024-11-15,0.023288873079408454,-0.0012065906079884,-0.008303544882810331,0.003699924099468871,-0.013736261919010445
2024-11-18,-0.00034620462874304756,-0.0028970918895030572,-0.00030071616745540097,-0.0014644336062508223,0.003919519655846571
2024-11-19,-0.013974755424407508,0.0036400053708554106,-0.0042535095298792775,0.0037978030441309166,0.005482990166153919
2024-11-20,0.0015486259614442867,0.0005724879233744684,-0.0012552724670266855,-0.0016754269289463127,0.0008368174772622043
2024-11-21,0.005284956676559753,0.011399377112721256,-0.00792523439485869,0.006561734137840508,0.007407719198997458
2024-11-22,0.005067029069670643,0.01574945487457417,-0.004401609747753409,-0.006531258039255014,0.005884640750122404
2024-11-25,0.005045423688988222,0.01423617770212277,0.00045368788736622806,-0.008667984094309904,0.0039010248645043894
2024-11-26,-0.010083441363120187,-0.012361336245868467,0.00945769369310111,-0.00410977162034146,0.004386650011622276
2024-11-27,0.007324233378405839,0.006838544228046889,-0.0034752457668447926,0.003052173949125092,-0.0038957379876320294
2024-11-29,-0.008175771661664237,-0.0001680695006486114,0.001675970772363308,0.0026918078177344124,0.005801066273007605
2024-12-02,-0.014300928300395987,-0.0025604343375038993,0.008643477429041474,-0.004397509545793037,0.00244875296412409
2024-12-03,-0.008471638645034111,-0.0104053688459125,0.005599109641463315,0.0012664682229901894,0.0006916121498411571
2024-12-04,-0.011779458987797128,0.0008664695889563446,-0.01031435330031709,0.004717187216722507,0.003572924656060863
2024-12-05,0.0033740765992672016,-0.009509809337080472,0.00793979660288197,0.0012656124416870634,-0.0028853919564660892
2024-12-06,-0.00889565522093471,0.004151828446757037,-0.0005009704960912988,-0.009751744022666393,0.003015497353875674
2024-12-09,-0.002735022298679932,0.0015272497385465159,0.008989958322894072,-0.0009574019679876146,-0.007372029966923639
2024-12-10,0.0009154627673002887,-0.0004442817868927278,0.006262717680145986,-0.006028361663815796,-0.004579921478669588
2024-12-11,-0.010720291834257475,-0.0034549022502793248,-0.0007306131060990835,-0.0037193057514631235,0.007686515596101245
2024-12-12,0.0019893776220761563,-0.009304141132508057,-0.0007487115739881253,0.0033435241060056865,-0.006029026146974096
2024-12-13,-0.007626853082828752,-0.0047449491852920925,0.008086719681681408,0.004969519651186158,-0.0015628850136320106
2024-12-16,-0.010001236315196336,0.005782605842889125,-0.004887682404798837,-0.001735820217885607,0.0012624140978047906
2024-12-17,-0.00560770644093025,-0.006914657317510187,0.00644091771954942,-0.0005131854719876826,-0.004997895742558745
2024-12-18,0.0029445430479405075,-0.01642229804667153,0.008998945087022174,0.011713826034253451,-0.031177002209469565
2024-12-19,-0.0013281060742538554,-0.002998337352590817,0.0015681683526835154,0.002406994592588093,-0.0013378430878521596
2024-12-20,0.0050556913987138425,0.00079302933303833,-0.01131259625955249,0.008637426660821398,0.009863650644089535
2024-12-23,-0.005240633845040269,-0.009128205155595287,0.003663781718789535,0.005502791620986254,0.005856293523952829
2024-12-24,-0.0029710614785397544,-0.0007686715942925896,0.00016638811261795224,-0.003637604130534724,0.010714796532318039
2024-12-26,0.002640714867927552,0.011138423105691853,-4.885561277719118e-07,0.004604270016441671,0.000183394171298587
2024-12-27,0.00767731108178451,-0.0048873852670181074,0.0007780140216428002,0.001505088998214709,-0.011341458039975605
2024-12-30,0.005585279380217453,0.001974328276150242,0.0002600867470418303,0.0024577891292461795,-0.010467084198622858
2024-12-31,0.009825035822183975,0.004140928219239187,0.0006927098808421026,-3.15234688500809e-05,-0.00413870791651969
